exposure,source_algorithm,target_algorithm,method,method_role,scope_type,scope_level,n,mean_error_pred_minus_target,median_error_pred_minus_target,error_sd,error_p05,error_p95,mae,rmse,absolute_error_p50,absolute_error_p90,absolute_error_p95,target_iqr,mae_per_target_iqr,note
daily_steps,acti,adept,monotone_spline,fullsample_robustness,age_group,40-59,2949,-6.590458486363016,-38.51144845875842,1394.8920321028556,-2072.8222275390367,1986.4864917630848,935.965414588621,1394.6710810530376,659.346949697258,2036.9880560634151,2637.230128785137,1919.4027944454592,0.4876336625627523,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,adept,monotone_spline,fullsample_robustness,age_group,60+,2940,12.567346302076738,42.10086959341548,1025.800153807367,-1732.0374353801544,1473.1757004079525,679.2932734839991,1025.702676292682,454.3556910344852,1562.2767086336678,2172.488887105705,1919.4027944454592,0.3539086613032965,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,adept,monotone_spline,fullsample_robustness,sex,male,4161,-152.60811856404652,-119.41508299683454,1327.271331928678,-2210.9704815492864,1779.5993377851937,883.9364083021163,1335.8574230885447,591.9274904560805,2016.814424330218,2591.668227014031,1919.4027944454592,0.460526790343398,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,adept,monotone_spline,fullsample_robustness,sex,female,4485,144.20563516251613,132.98819865984524,1118.6690754169904,-1655.4222200664178,1804.8126891108825,788.9773900067573,1127.801729908236,549.6033178452135,1732.913292710343,2346.4888788144863,1919.4027944454592,0.4110535799416209,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,adept,monotone_spline,fullsample_robustness,bmi_group,<25,2572,-62.664411728637965,-45.863991827003986,1341.0498678549548,-2091.6089873764677,1968.4314108379328,904.6520770181464,1342.2527140751015,626.0714898707499,2059.9599351790175,2666.461092591636,1919.4027944454592,0.4713195581647114,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,adept,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,-56.792743467608545,-31.234733914574065,1312.837844048267,-2186.2519715596477,1868.2610818999551,891.0068556618218,1313.8264039052297,611.3219796028256,2045.6887430194556,2613.595009846468,1919.4027944454592,0.4642104607955649,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,adept,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,97.82708096010738,74.6955329770937,1066.280716954598,-1537.4149868912996,1669.8800974937053,742.2667976733965,1070.5953679381232,520.3703033323914,1636.1031932063509,2190.066032623744,1919.4027944454592,0.3867175768532978,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,adept,monotone_spline,fullsample_robustness,bmi_group,missing,87,127.06855601322567,39.482280683460985,706.6386908464478,-1045.6819994717264,1540.643818284024,439.19575192922,713.964380999046,273.8337373451862,1204.3182497731043,1765.7550286062071,1919.4027944454592,0.2288189603559004,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,overall,all,8646,0.8585684493923337,-90.44270975057044,1487.708427760192,-2178.4443645537667,2491.3535504157085,1117.0298552942616,1487.6226385384807,893.8961990954381,2332.6151347837986,2945.302353323755,6887.578571428576,0.1621803430204026,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,age_group,20-39,2757,-520.3135880904001,-583.3805233301409,1280.9825272406997,-2411.870487359048,1628.282610949538,1076.4401389837362,1382.4063379639665,898.394276895946,2170.1149000478113,2705.0751758980778,6887.578571428576,0.1562871665013134,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,age_group,40-59,2949,-100.52383709582524,-158.4478904761927,1512.6732907368207,-2355.268112990428,2337.6385001388994,1125.5346125895542,1515.7538088055876,889.3663392857179,2349.076801483836,3003.9237096774127,6887.578571428576,0.1634151394306494,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,age_group,60+,2940,591.2831771341047,438.93173659134845,1436.1536237695996,-1471.205061489336,3091.817456065757,1146.562276588241,1552.8848905673851,894.0027242297301,2483.8406944318326,3170.0696247159726,6887.578571428576,0.166468122969148,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,sex,male,4161,63.57972682697241,-15.249756431312562,1524.000064098576,-2150.1972066021917,2592.27747752247,1128.4993816887818,1525.1427472953776,882.3394143689038,2375.6615643975692,3036.6512844611507,6887.578571428576,0.1638455910136668,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,sex,female,4485,-57.33156310224884,-154.0927161172167,1450.9756669990088,-2182.6095365853607,2410.2433925915207,1106.3888966927896,1451.9462381349747,905.5389174800356,2286.6647317331626,2866.523689051688,6887.578571428576,0.1606353938788258,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,bmi_group,<25,2572,-105.06559697221586,-241.18395147907813,1600.882661750225,-2407.473232171478,2669.9094477001277,1216.5542164952049,1604.0160982693064,975.697370183268,2521.458172190482,3105.9866400990545,6887.578571428576,0.1766301761756708,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,bmi_group,25-<30,2741,-29.905045403415517,-130.2546693918557,1500.700379321101,-2254.8139351851823,2499.1103375733856,1131.328290140609,1500.724593388463,907.7618664965994,2334.402849624059,2966.6161660751313,6887.578571428576,0.1642563171378757,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,bmi_group,>=30,3246,91.99072371758204,4.008719660941665,1368.5777885523169,-1871.2763139862768,2392.6945443022364,1024.6796553186298,1371.4555906444866,819.5782616089919,2129.578013562731,2716.8557033316765,6887.578571428576,0.1487721184872229,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,isotonic,headline,bmi_group,missing,87,701.3763044767348,357.82705026455034,1505.7527300617176,-1344.1519748858436,3598.1970911964177,1169.9043633199449,1653.2269007043226,879.6974383431871,2577.134315922062,3598.1970911964177,6887.578571428576,0.1698571350130225,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,overall,all,8646,0.2499450311167193,-124.58603174603138,1495.0886014537796,-2102.1849297783615,2543.856355042016,1120.686397496292,1495.0021585588456,892.217451908994,2298.552906976748,2927.0460353027215,6887.578571428576,0.1627112323836396,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,age_group,20-39,2757,-475.6262971657818,-565.2694805194824,1302.0139028727406,-2316.762725274723,1788.7765033222586,1084.506974565766,1385.9457752778185,908.0853084415558,2152.1182163034705,2646.33133743842,6887.578571428576,0.1574583815369564,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,age_group,40-59,2949,-56.298690064611115,-158.01523809524042,1535.7864473313673,-2229.2348760392997,2473.349569727891,1141.4151406281053,1536.5577581726532,893.3079999999973,2311.9971428571457,3009.047518796995,6887.578571428576,0.1657208159283997,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,age_group,60+,2940,503.22706225361696,341.8998954703793,1466.5575007121058,-1550.600539288178,3105.826011904744,1133.8216374703536,1550.2570166097448,872.7690584227012,2436.560370231862,3164.822965561229,6887.578571428576,0.1646183235097648,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,sex,male,4161,82.70539907451227,-37.05952380952294,1538.5445924188557,-2065.11168831169,2658.9218253968247,1134.2314589456953,1540.5813070222202,874.947783251233,2338.409523809527,3112.8679643421347,6887.578571428576,0.1646778250415574,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,sex,female,4485,-76.2488608272041,-204.56590909091028,1449.5937243301066,-2137.852022263439,2435.719376714037,1108.1198421582833,1451.4362997449389,911.4019480519546,2250.930095238095,2813.604587858534,6887.578571428576,0.1608867079578657,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,bmi_group,<25,2572,-78.1303176497339,-247.1097723214325,1615.763417217435,-2326.501655873458,2700.7767580049253,1222.576358786965,1617.3375416509923,980.7527636054456,2492.3032944033152,3144.586481092451,6887.578571428576,0.1775045244287335,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,bmi_group,25-<30,2741,-7.865284619191244,-130.88878968254176,1502.6964319614656,-2160.295689655177,2546.1214285714304,1129.9228470201183,1502.4428798334898,898.4514285714213,2279.554135338345,2950.992395833324,6887.578571428576,0.1640522623883123,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,bmi_group,>=30,3246,55.17957196541803,-63.864385894607494,1380.4949713972817,-1846.3719844379764,2390.938865821684,1033.1735195401727,1381.3848265290458,836.7815191628106,2128.499208211144,2678.974968413077,6887.578571428576,0.1500053333440055,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,quantile,fullsample_robustness,bmi_group,missing,87,523.6558192598507,127.88508898508849,1490.2309830739357,-1284.6513095238115,3577.0064285714247,1082.6256303829853,1571.4571253159706,760.8004652435689,2480.413748251749,3577.0064285714247,6887.578571428576,0.1571852312326412,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,overall,all,8646,-14.857963381206073,-133.78489905932202,1488.680183323219,-2130.9050162030376,2504.486192715297,1118.437945225196,1488.6682384908986,895.4241287808518,2292.8573048644703,2929.5746406534017,6887.578571428576,0.1623847820574796,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,age_group,20-39,2757,-495.6721945529584,-575.8080160207749,1294.5091060652635,-2326.869474065604,1730.8539922449231,1085.3461487985164,1385.9426150761196,916.559515015564,2141.7007981887996,2649.9629609858207,6887.578571428576,0.1575802203260239,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,age_group,40-59,2949,-76.2552495275512,-170.31219249240712,1523.8996416950276,-2239.8170661675736,2393.3912475786233,1137.3645709443604,1525.5482633754525,896.3332136867211,2312.997801881276,2981.299182895301,6887.578571428576,0.1651327181460313,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,age_group,60+,2940,497.61327205624053,333.64198695984123,1461.0445097617196,-1555.660328556928,3078.535628664187,1130.4853817906867,1543.225180018274,875.0106620972415,2442.709792123922,3158.6861851079334,6887.578571428576,0.1641339361964199,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,sex,male,4161,62.40526317624615,-56.07640045747576,1528.7716717749552,-2092.096799864292,2630.3161616958005,1129.5110864540336,1529.8612888538387,877.1511262486765,2326.4725787097377,3039.6128307373874,6887.578571428576,0.1639924793220555,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,sex,female,4485,-86.53963243484235,-213.37846946083664,1446.9799615654815,-2148.8882863984363,2420.566276387856,1108.16473660687,1449.404458057944,919.7014802609064,2246.760793659883,2816.806762127411,6887.578571428576,0.160893226133756,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,bmi_group,<25,2572,-96.71967195572968,-257.6377390429517,1607.1463956291598,-2334.8522851641824,2624.4869151767134,1218.5722696934722,1609.742211158008,981.0921171973578,2485.882686172408,3118.3350204068793,6887.578571428576,0.1769231751124291,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,-25.51717781052667,-148.32400576087093,1495.8888379363564,-2177.478137735394,2482.8276022581085,1128.065331543611,1495.8336027090882,897.6892998273224,2291.694034523798,2914.582634176186,6887.578571428576,0.1637825717478,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,44.62637432261362,-72.7298743115025,1375.703019893648,-1866.4034026888917,2365.47280736915,1031.85192970373,1376.214833829932,833.2610832477058,2123.5999229957547,2697.195204789557,6887.578571428576,0.1498134531610447,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,oak,monotone_spline,fullsample_robustness,bmi_group,missing,87,521.6829678583772,142.36019353026495,1491.870278779353,-1293.9875780409682,3523.2764000537604,1085.3811400700306,1572.3382442163377,815.0639338564604,2501.1616145801627,3523.2764000537604,6887.578571428576,0.1575853006704659,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,overall,all,8646,0.4634899970457139,-91.78197180178404,2123.611443785328,-3142.5081709306346,3399.0675561797757,1544.1642683880766,2123.4886819198305,1173.7255288133492,3258.580158730158,4251.967760373155,7482.482142857143,0.2063705918579641,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,age_group,20-39,2757,-540.085798272894,-552.7677170868374,1976.978547787337,-3743.687443323996,2504.950944556225,1521.0255240925244,2049.0776471444274,1181.8807438303766,3225.3028296703287,4146.0425559105415,7482.482142857143,0.2032782030150932,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,age_group,40-59,2949,-85.6967153510676,-183.3550307219648,2177.9597536986107,-3238.4098888835356,3378.797315018316,1569.5954749348982,2179.2760498492985,1189.605833333333,3305.299446757146,4392.927291148568,7482.482142857143,0.2097693579440414,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,age_group,60+,2940,593.7903040554844,417.6841270489627,2051.4465223188854,-2225.0230422142245,4042.334669552667,1540.3536867269406,2135.3192546748414,1140.6459468115595,3245.72853037631,4207.064670337301,7482.482142857143,0.2058613248008053,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,sex,male,4161,-259.9970069762371,-329.0863408521327,2052.0739697437916,-3340.736936507936,2974.6695639701684,1507.329312118614,2068.2345134856905,1157.6801965230543,3163.586542443059,4237.753293650794,7482.482142857143,0.2014477660407818,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,sex,female,4485,242.10811160369673,143.149603174601,2160.2098945412545,-2964.940674633171,3797.469732769423,1578.338237850113,2173.495492619487,1187.338265306125,3354.6091219047626,4263.786076943777,7482.482142857143,0.2109377887866811,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,bmi_group,<25,2572,15.229234177161985,-108.82312236287152,2276.9500272552923,-3345.4338973214285,3696.5300700280072,1642.5714909490728,2276.558281515334,1226.858415532879,3490.1214690982797,4661.6245570115625,7482.482142857143,0.2195222734366414,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,bmi_group,25-<30,2741,-142.1540114429313,-225.31092750533207,2117.7653441519783,-3250.376020408159,3302.3988095238055,1551.6178877963673,2122.145512739906,1194.647766323029,3282.228270676693,4250.653898635477,7482.482142857143,0.2073667344836309,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,bmi_group,>=30,3246,69.5407151226829,-47.687238914084446,1979.108065257464,-2853.986460290917,3216.3351566876736,1452.7176891216884,1980.024739620224,1121.9558336746154,3068.042901756593,3971.057377852183,7482.482142857143,0.1941491688701814,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,isotonic,headline,bmi_group,missing,87,1479.9164170993404,901.3525547445242,2145.986411614844,-753.0592105565121,5942.889391281055,1812.0016140626688,2596.627867856164,1163.5067385444745,4659.130048602115,5942.889391281055,7482.482142857143,0.2421658454330458,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,overall,all,8646,0.8262412635279023,-168.1571428571433,2155.916844144159,-3027.5640771895105,3595.4311688311695,1564.565223514084,2155.7923217489524,1205.1775002021177,3263.032472989192,4228.727290916368,7482.482142857143,0.2090970875229731,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,age_group,20-39,2757,-467.12260990452455,-532.666666666667,2005.0356405410364,-3560.5817460317458,2739.249821214218,1543.3780376027507,2058.3763710700346,1214.954545454544,3289.262954102148,4061.477550958333,7482.482142857143,0.2062655156586074,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,age_group,40-59,2949,-11.049146421111631,-184.9877551020409,2235.7321599263855,-3049.609523809525,3697.7134865134863,1605.783754724387,2235.380368929563,1243.523809523812,3262.2215213358068,4363.483275261325,7482.482142857143,0.2146057583655292,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,age_group,60+,2940,451.5594048527533,183.68571428571704,2116.4776356279144,-2408.3982251082252,4018.25479510073,1543.0889048128467,2163.760579729987,1150.3555231616456,3238.1015873015876,4282.326159911965,7482.482142857143,0.2062268743649319,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,sex,male,4161,-219.5179798234361,-374.95238095238074,2091.301448733928,-3171.57142857143,3160.0129870129867,1541.320020138541,2102.5410372818906,1207.4123533471356,3164.829931972803,4189.900974025983,7482.482142857143,0.2059904709040838,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,sex,female,4485,205.25261895424296,33.67099567099649,2194.7132253713867,-2915.704577183353,3896.451132817804,1586.131174739421,2204.046462038355,1201.207658321061,3322.840589569161,4251.822009419144,7482.482142857143,0.2119792796637087,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,bmi_group,<25,2572,57.93984626345133,-162.21425834701722,2328.8794265812285,-3244.3845634920644,3909.126422936036,1667.5682293251964,2329.14741253062,1263.331233998978,3542.5927678571416,4582.621062925171,7482.482142857143,0.222862974810715,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,bmi_group,25-<30,2741,-96.54258529626128,-269.5993031358903,2150.1283035144124,-3128.5714285714275,3486.093750000002,1577.3021685542767,2151.9027772540835,1206.3949579831915,3255.46057767369,4248.303133753499,7482.482142857143,0.2107993227969125,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,bmi_group,>=30,3246,5.4848804282288315,-115.19956645078491,2002.4224699990964,-2804.463177695319,3302.733289036547,1470.8378473410569,2002.1215146431032,1162.2208333333338,3055.80303030303,3887.372150997152,7482.482142857143,0.196570846312695,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,quantile,fullsample_robustness,bmi_group,missing,87,1206.226457492951,351.76714285714286,2151.2677588305164,-1376.6216889880957,5682.489670329669,1615.1786230117607,2455.5529672995085,965.388888888884,4464.451940993789,5682.489670329669,7482.482142857143,0.2158613401508251,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,overall,all,8646,-15.101261531775773,-171.63552346395318,2144.3549682216426,-3037.7115934895196,3556.2360126548606,1559.8260623848655,2144.284132607887,1202.6550187299354,3270.7927612278686,4245.736752900575,7482.482142857143,0.2084637200068552,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,age_group,20-39,2757,-484.6034083608813,-542.4899087855192,2000.673418574648,-3581.7329175194345,2707.39163218886,1542.439933941758,2058.174618834601,1226.269952308464,3303.0110881489527,4068.6108743485943,7482.482142857143,0.2061401423342102,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,age_group,40-59,2949,-34.28510320461349,-208.37646916898893,2211.759351948816,-3059.9897363000987,3609.556242866535,1597.504648199854,2211.650079173205,1237.8806703472892,3269.405885667457,4343.485537372151,7482.482142857143,0.2134992931088848,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,age_group,60+,2940,444.41933979510947,172.8969359512855,2108.7829563487467,-2405.4417661271013,4024.9457386983913,1538.336064612501,2154.7532418474693,1150.204736069898,3242.703585115809,4294.413109766962,7482.482142857143,0.2055916787026365,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,sex,male,4161,-242.75408441671655,-387.86561443990104,2075.949281152937,-3176.3981889830193,3095.764075271807,1536.0043906774438,2089.846707096552,1203.730271228258,3152.3353792263188,4189.687542516876,7482.482142857143,0.2052800609946967,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,sex,female,4485,196.10573869659405,30.68308468352393,2185.041311566822,-2927.2667068566448,3904.643105378959,1581.9268374070696,2193.581196712634,1200.8246577961036,3332.703971774152,4271.094539246546,7482.482142857143,0.21141738893653,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,bmi_group,<25,2572,38.97537799669444,-173.7705767299958,2313.3418770963817,-3234.893410785035,3818.695611044374,1660.8171575089625,2313.220487591354,1262.5715903720634,3511.3492576929243,4545.228002923719,7482.482142857143,0.2219607245029507,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,-117.7933409412257,-272.66518781450577,2134.6448604771867,-3148.137818544532,3442.5385471187747,1572.6064977371404,2137.503573304932,1211.3128861521618,3251.379782345115,4229.2497106649735,7482.482142857143,0.2101717675649072,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,-4.177934668773324,-123.56030680288131,1996.9598916534935,-2827.955690358946,3305.2701808683314,1467.2476418962528,1996.656635868032,1159.8307995287214,3057.016177368947,3904.326024068232,7482.482142857143,0.1960910315431762,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scrf,monotone_spline,fullsample_robustness,bmi_group,missing,87,1214.056828086281,419.8897401334832,2153.6829640122637,-1456.0814409677828,5694.856678049824,1625.6798893535645,2461.4974954133663,964.6910734825924,4462.866153664808,5694.856678049824,7482.482142857143,0.2172647870473644,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,overall,all,8646,0.3381119981436524,-71.1295789302194,2413.437981275465,-3711.684276284772,3931.102324108991,1803.5482495965348,2413.2984312984386,1391.298574595352,3807.7644145846657,4890.003351442125,5813.0,0.3102611817644133,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,age_group,20-39,2757,124.6270823942296,80.9906084656086,2357.643988332058,-3587.102956384852,3741.061226218379,1748.3408679842116,2360.508621045192,1341.3925499231964,3666.7332857142865,4881.570061794257,5813.0,0.3007639545818358,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,age_group,40-59,2949,-74.6231697311862,-150.93392857142862,2512.856279661982,-4002.307436723425,4080.0593346440073,1901.9473132770415,2513.5381603350716,1503.4103874883276,4045.794055299541,5114.505235135233,5813.0,0.3271885968135286,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,age_group,60+,2940,-41.023749077439746,-146.1382606976349,2359.060156323993,-3543.6061559442214,3920.017371768704,1756.6189680697864,2359.0156540259068,1370.9065805093146,3691.661623257693,4638.883560219679,5813.0,0.3021880213435036,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,sex,male,4161,-505.88370860874454,-504.661683580538,2330.7545387313817,-4096.9836621941595,3183.8419696969713,1774.984557487346,2384.7493559878244,1362.3451809523804,3769.422570314674,4855.1396997929605,5813.0,0.3053474208648453,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,sex,female,4485,469.9900619524941,350.6223443223462,2394.051143408676,-3216.161761436403,4430.396791383225,1830.048477660377,2439.48634212877,1430.1287029729028,3858.22502029844,4948.702202380953,5813.0,0.3148199686324406,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,bmi_group,<25,2572,-207.18732328851615,-287.81845930111376,2488.8132225986596,-4019.874758848392,3798.905510875398,1848.9552301410035,2496.940032707923,1431.7731909105842,3927.671199826167,5115.610661729574,5813.0,0.3180724634682614,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,bmi_group,25-<30,2741,-352.68653275428784,-397.2028439153437,2412.7944793671677,-3998.4059233449498,3454.271456582632,1818.118630091318,2437.999405656408,1408.0654429369506,3826.716783523223,4988.598990599478,5813.0,0.3127676982782243,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,bmi_group,>=30,3246,418.8715225570217,337.11166056166167,2263.931283677356,-3146.173862811793,4116.926773211846,1742.97379807403,2302.0119949213404,1357.4748306962224,3640.811556976009,4543.438454981082,5813.0,0.2998406671381438,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,isotonic,headline,bmi_group,missing,87,1642.1371941772893,1180.8149425287356,2620.674272612876,-1961.4332834884067,6082.333335229924,2262.174717935323,3079.871172893834,1385.968164362519,5225.590528691947,6082.333335229924,5813.0,0.3891578733761092,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,quantile,fullsample_robustness,overall,all,8646,0.3300118305456933,-217.04285714285743,2519.426184280068,-3565.986620964174,4319.2344141604035,1869.4335234552505,2519.2805027352065,1454.313140446054,3874.836734693878,5026.745491782554,5813.0,0.3215953076647601,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,quantile,fullsample_robustness,age_group,20-39,2757,252.67416201146108,93.82142857142937,2453.813840267035,-3298.042503823234,4318.6051421657585,1807.5871955943417,2466.346006929284,1356.9588377723976,3812.464783910998,4960.7194901178145,5813.0,0.3109559944253124,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,quantile,fullsample_robustness,age_group,40-59,2949,55.6204087995371,-159.86122448979495,2635.045020646287,-3733.235459652037,4634.683457610955,1964.6723437709024,2635.1852641791247,1521.6598639455788,4150.5720395071785,5284.145714285714,5813.0,0.3379790716963534,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,quantile,fullsample_robustness,age_group,60+,2940,-291.76665575800513,-525.6703634942346,2431.4369836153405,-3650.179868913857,3803.794194334443,1831.8998652245257,2448.4694691158948,1492.8928571428576,3740.2265870521674,4764.014053121246,5813.0,0.3151384595259807,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,quantile,fullsample_robustness,sex,male,4161,-432.3557860034915,-604.119302539003,2413.886840575829,-3873.0952380952385,3677.57142857143,1841.537644587676,2452.0156721356916,1456.796536796539,3782.42857142857,4872.969924812032,5813.0,0.3167964294835155,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,acti,scssl,quantile,fullsample_robustness,sex,female,4485,401.758240322726,130.2903225806449,2548.9310961937103,-3219.3910993221334,4861.478774082508,1895.3141816420907,2580.1183692334184,1452.5660919540242,3973.667307692308,5224.8013873529735,5813.0,0.3260475110342492,Full-sample source->target 5-fold OOF residual; aggregate row only.
